Yelp ID,Business name,Category,Average star rating,Review count,Price,Ambience,mean_compound,pct_positive,pct_negative,cluster
lYro1sqZv3S6gvZ-NBQtKQ,Original Coffee Nordhavn,Cafes,5.0,1,,,,,,3
hTArMBLFPKB5yrIKSglh0g,Shabaz Kaffebar,"Coffee & Tea, Cafes",3.4,22,$,cozy,,,,0
RA1Fp5js736zWDaEonuvHg,Bager Bosse,"Bakeries, Desserts",3.5,15,$$,,,,,5
n9x5MfdRCP2TEQrrI_YAGA,Ehlers Bageri,"Bakeries, Patisserie/Cake Shop",4.0,6,$$,,,,,5
MWHX_zCUnEZ9BJMdL0EjJA,Emmerys,"Bakeries, Specialty Food",3.3,6,$$,,,,,5
UcGSl0rzSocfgt6j5JzC4Q,Meyers Bageri,Bakeries,4.1,9,$$$,,,,,2
i4-BNKLdmc7Q-G9eZ60FsA,Goga's Kaffebar,Cafes,5.0,1,,,,,,3
16p7zpg60BQGCTW8m7X_LA,Creative Space,"Arts & Crafts, Cafes",4.5,2,,,,,,3
kTsTEbJFimkC0aiBSbp-Pw,Kaffekværnen,"Coffee & Tea, Food Trucks",4.0,1,$,,,,,0
sTuXgcAR3wQi04RiDi7VSA,T in the park,"Desserts, Coffee & Tea, Cafes",3.7,9,$$,,,,,5
5RceTW5mSSHIrz9G3rCSSQ,Vedels Konditori & Bageri,"Patisserie/Cake Shop, Bakeries, Sandwiches",4.6,9,,,,,,3
y8e61m7aZpF6Qs2kgpXXQQ,Den Franske Cafe,"Coffee & Tea, Cafes",2.6,25,$$,,,,,5
Lko9XI9dMMzfcO7iwKf53g,Emmerys,Bakeries,3.5,4,$$,,,,,5
xu-GVpxHCkt_DOEUollxhw,Joe & The Juice,"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",3.2,13,$$,cozy,,,,5
Ic-F9q3ByKtzhXkGZz5LYg,Shakes & Cakes,"Desserts, Juice Bars & Smoothies, Cafes",4.0,1,,,,,,5
94sNkAnhzwBpc3EIInFf7Q,Salonen,"Cultural Center, Cafes",5.0,1,,,,,,3
FGcdq029gl2pz9VAbmRS9A,Joe & The Juice,"Juice Bars & Smoothies, Cafes",4.0,1,,,,,,5
PLkOGlcyVBHG2WyvS_rOBw,Café Efternøleren,Cafes,5.0,1,,,,,,3
BY0T5T8dEO0AzcjEkAlKHA,Lille Bakery,"Breakfast & Brunch, Bakeries",4.1,15,,,,,,5
cl7MtuP3dxdyTPVoAwgXOg,Café A,Cafes,1.9,13,$,,,,,0
MG9Dki4M9-ZuJUzeXwVNbw,Apollo Bar,"Breakfast & Brunch, Canteen, Cafes",4.7,3,,,,,,3
zX8pY959_v1vNARSJIncAA,Lagkagehuset,"Bakeries, Coffee & Tea, Cafes",3.8,4,$$,,,,,5
wn9W-0bLN63VVrsl93b83A,Reinh. Van Hauen,Bakeries,3.2,6,$$$,,,,,2
mqaxsyMOfzXdL_qN0-SZJQ,Emmerys,"Bakeries, Coffee & Tea, Cafes",4.1,9,$$,,,,,5
TZZrQCVc8tiAx-mmp_zTeg,Cafe Break,"Cafes, Juice Bars & Smoothies",4.0,1,$,,,,,0
mjxVtE83GrSLcmV43T6Eig,Strand Bageri,Bakeries,2.7,3,,,,,,5
2dzCfJUthCmt1nrp0fJuog,Caffé Mokarico,"Coffee & Tea, Cafes",4.0,1,$,,,,,0
FGtscpPQuO3CZb7wxCxeiw,Espresso House,Cafes,3.2,6,,,,,,5
NOXn5NRdWUtP5xJ88y39Dw,Trekroner Søfort,"Cafes, Museums, Landmarks & Historical Buildings",5.0,2,,,,,,3
MUunkFiMK333b02eKOmZew,Neru,Cafes,3.2,5,$$,,,,,5
hRCFxHHz-GbPKg9cUMGZlg,Wulff og Konstali Food Shop,"Breakfast & Brunch, Cafes",4.1,11,$$,,,,,5
FDmtlwqudmVWNjPJT8MmGg,Original Coffee,"Breakfast & Brunch, Cafes",4.9,7,$$,cozy,,,,3
k9weMKf5YYNg5Y0i3Sz3bA,Ambassaden & Konsulatet,"Cafes, Danish, Open Sandwiches",5.0,1,,,,,,3
fiRsUCtKMmLyWs4NPtMmyg,Cafe Pelikan,"Bars, Cafes, Steakhouses",3.7,18,$$,,,,,5
cYBqG7JkAWbtvOfa4NtXbg,Royal Bagel,"Coffee & Tea, Bagels, Cafes",3.5,2,$,,,,,0
e4YUq8prWgPEGLK38cMtqg,Kafferiet,"Bakeries, Coffee & Tea, Desserts",4.2,29,$$,,,,,5
VNSJXmOAMBlS6r2-jDL5tg,Café Sospesso,"Cafes, Breakfast & Brunch, Desserts",3.0,3,$,,,,,0
wxOzFhUwvidJRPFkStVdJA,Emmerys,"Cafes, Delis, Bakeries, Specialty Food, Coffee & Tea",3.0,6,$$$,,,,,2
3sji5HUhh0r8fKoXVGGAFg,The Coffee Factory,"Cafes, Breakfast & Brunch",3.9,33,$,,,,,0
lfVRDQ11jI1AM2_-kIWVEw,Blue Bike Café,"Cafes, Breakfast & Brunch, Sandwiches",4.0,8,$,cozy,,,,0
B7fgPV7Id0l_tXYB1MlrrQ,Cafe Midtown Bar,"Hookah Bars, Cocktail Bars, Cafes",3.8,4,,,,,,5
oXWv80flFjCPIhT-DYU1tA,No 95 En Kaffebar,"Breakfast & Brunch, Cafes",4.1,18,$,,,,,0
0D8cVOKRS1Kcb_ztSAoPxA,Le Coin,Cafes,4.7,3,$,,,,,0
vmbVNfCVHuGtKCVZOAsWmQ,Pappa's Pizza & Café,"Coffee & Tea, Pizza, Barbeque",4.0,1,,,,,,5
RV89djkOXfGk3Y0-iIXnPg,Det Vide Hus,"Juice Bars & Smoothies, Cafes",4.1,35,$,,,,,0
qZtVLMQ3WKge6szxDUtj8w,Mocca Kaffebar,"Cafes, Sandwiches",2.0,2,,,,,,5
hvdJAy9aM8jTVyoFijuR2Q,Emmerys,Bakeries,4.0,19,$$,,,,,5
VrDIXmeFRgyx8LnQiqFLfA,Le Kaff,"Coffee & Tea, Bagels, Cafes",4.8,12,$,cozy,,,,0
aR7GDlXFrNVVB91ECzqUSA,Sweet Treat,"Coffee & Tea, Breakfast & Brunch, Cafes",4.4,46,$,cozy,,,,0
z-qsEeAKVHRT4QQFRX56mA,Kaffehytten,"Coffee & Tea, Cafes",4.0,1,,,,,,5
jfrtgNsfE_CyqLNHFLg36w,The Union Bar,"Bars, Coffee & Tea, Cafes",3.2,11,$$,,,,,5
3gBXEcBgoiov0M-S0-NqIg,Original Coffee,"Coffee & Tea, Cafes",4.4,32,$$,,,,,5
nU8SXAR43jaNJBctdnjXsA,Oderberger Bog & Pladecafé,"Coffee & Tea, Vinyl Records, Bookstores",5.0,1,$,,,,,0
l-ZlYA0uBrMbLUR9HOSS7Q,Strand Bageri,Bakeries,0.0,0,,,,,,4
-DHNAqLKMdHDz63dWZl-bQ,Enigma Kantina,Cafes,3.0,2,,,,,,5
4pWCg0dHlV1kNfzS302myg,Lauras Bakery,"Desserts, Bakeries",3.6,36,$$,,,,,5
cH959nJiQ6qYXAXweneHmg,Blue Dot Café,"Coffee & Tea, Sandwiches",2.5,2,$,,,,,0
lO0ldNuSmyaOhTwmD4hHxw,Konditori La Glace,"Bakeries, Patisserie/Cake Shop",4.0,129,$$,,,,,6
ZWLadq6W3e2y84VvjHo2Iw,Det Rene Brød,Bakeries,4.3,6,$$,,,,,3
IyQN2So1cC1kY1ZpaDocRw,Big Apple,"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",4.0,31,$,cozy,,,,0
KAxYRu7aVPpDc7z-OmLHtQ,Cafe Svejk,"Bars, Coffee & Tea, Cafes",3.7,15,$$,,,,,5
mseeAF1LP73pXY9z7JlrBA,Is à Bella,"Cafes, Desserts, Ice Cream & Frozen Yogurt",4.8,5,$,,,,,0
jjkXzUL0a4IK5tg0hqcqvQ,Cafe Oha,"Cafes, Breakfast & Brunch, Juice Bars & Smoothies",4.6,8,,cozy,,,,3
2hFicXFOIEfXZBr_QoBefw,Café Domhuset,"Dive Bars, Cafes",4.3,4,,,,,,3
l-dxI6jE4CcbPpwz0VKV6Q,Godthåb & Kaffe,Cafes,4.4,7,$,,,,,0
KvwHUdBTY1SkJfMqvi-r-A,SuperBrugsen,"Bakeries, Kiosk, Grocery",3.5,4,$$,,,,,5
Xsw5d1YgRXxE8wfhqo3ymg,Café Nexus,"Bars, Cafes",3.2,6,$,,,,,0
LdjupEZTguDszr2OGyQcvw,Metropolitain,Cafes,2.6,19,$$,cozy,,,,5
AWD1yP50PmsT9Cq4RapWTA,La Bonne,"Coffee & Tea, Sandwiches, Cafes",4.5,2,,,,,,3
Tu0HZXUXGb96P_TIbDf2vw,Café Væksthuset,Cafes,3.3,13,$,,,,,0
G7lB52sM0tBUwuepkVdXPw,Maude's,"Coffee & Tea, Breakfast & Brunch, Beer, Wine & Spirits",3.1,20,$,,,,,0
0W-LQ1V4zZ5x5WdjAQ9JvQ,Cafe Den Blå Hund,"Cafes, Coffee & Tea",2.7,29,$$,,,,,5
6j7RoM3vN-0dT0ViPq5SHA,Joe & The Juice,"Coffee & Tea, Juice Bars & Smoothies, Sandwiches",2.7,9,$,,,,,0
DFw-WQs3G4LY3uKYL_AGAQ,Blaabjerg & Madsen,"Coffee & Tea, Burgers, Juice Bars & Smoothies",3.7,6,$,,,,,0
wVQrGgwDcGBy6LvQiJH6Xw,Allegade 10,"Bars, Cafes, Venues & Event Spaces",4.0,7,,,,,,5
2Hr1KExRI0BAdKCjNtI9-Q,Starbucks,Cafes,3.0,7,$$$,,,,,2
-QtjG5OSTalI94oiKPNuuQ,Porcelænshaven CBS kantine,"Coffee & Tea, Sandwiches, Buffets",3.8,4,$,,,,,0
l4OtD8FFkuijWl_nI2CPFg,Kaffe Lladro,"Cafes, Coffee & Tea",3.3,9,$,,,,,0
CsyNdYW4nWLn2weNWnELMg,Bodenhoffs Bageri,Bakeries,3.9,14,$$,,,,,5
fTcb0ZX3GoPkgxpRpuyvKw,Café Kaleidoskop,"Cafes, Breakfast & Brunch, Coffee & Tea",3.1,11,$,,,,,0
lGHFpfYQVoLwDnRaeBYeew,Cafe Vivaldi,"Cafes, International",2.1,8,$,,,,,0
zdl4T1i8rs-lv5hSG9AF9A,Bagels Ringen,"Juice Bars & Smoothies, Bagels, Coffee & Tea",4.0,2,,,,,,5
0KxQNiKLiedwkNwqWYJG7A,Nanis,"Hookah Bars, Cafes, Coffee & Tea",3.3,3,$,,,,,0
nvPrjPmomOtATV28T4MnSw,Konsjös,"Wine Bars, Cafes",4.3,3,,cozy,,,,3
_JXzRIe323_wLb1sGbtdrw,Reinh Van Hauen,Bakeries,4.1,7,$,cozy,,,,0
rNHrCDcohLj35w93__cEmA,Emmerys,"Bakeries, Coffee & Tea, Breakfast & Brunch",3.2,5,$$$,,,,,2
8DQeC8rsXkTFq-bsLkrOrw,Original Coffee,"Coffee & Tea, Cafes",4.0,1,,,,,,5
HT7q63r5vv65LdFKrbHCPg,Promenaden,"Bars, Cafes, Coffee & Tea",2.9,19,$$$$,cozy,,,,2
dMD9c3uLReT1el-00fNhUg,Risteriet,Cafes,3.5,2,$,cozy,,,,0
wiII1FCVP_8-83jymgD1_Q,Coffee No24,"Coffee & Tea, Internet Cafes",3.8,6,$,cozy,,,,0
viFXPB7FskDe2u2Nn_3cPA,Havana,"Coffee & Tea, Bars",3.0,1,,,,,,5
1gQwKeP4xO61VjfhBUXoDA,7-Eleven,"Grocery, Convenience Stores, Coffee & Tea",4.0,1,$,,,,,0
JQeNrkSuZeP4w6jBjdo_MA,Cake My Day,"Desserts, Bakeries",4.3,3,$$,,,,,3
CvQejRIjhHmKzwoJf4ai_A,Olivers Oase,"Cafes, Sandwiches, Ice Cream & Frozen Yogurt",3.6,9,$$$,,,,,2
0fDRz9lC9iwsEu6Mtr2uOA,Munch Coffeeshop and Bakery,"Bakeries, Cafes",5.0,1,,,,,,3
LQEIWY1mhHHp85hpKBuC8Q,Café Phenix,"Cafes, Mediterranean",2.9,18,$$,,,,,5
GUjdKNYNcvrPqSwRF1zZew,Tamu,"Chocolatiers & Shops, Coffee & Tea",4.5,2,,,,,,3
jGiF_xNAZn98ayPD9Ak7IA,Smallegade Smørrebrødsbar,Cafes,3.0,2,,,,,,5
ow0uH_AND7DHhuxU-1njqA,Lagkagehuset,"Bakeries, Coffee & Tea, Sandwiches",3.3,8,$$$,,,,,2
9DlVFt_kHlnb3t1_6WvZIQ,Les Deux Amours,"Coffee & Tea, Italian, French",3.0,5,$$,,,,,5
Y705yWnrUAX5qEvvPl0PfA,Fru Jensens Fristelser,"Cafes, Coffee & Tea",4.0,6,$,,,,,0
x1cYF2FUf3B8bPOvEaVvtg,Frb. Allé 45 - Café & Antik,"Sandwiches, Breakfast & Brunch, Cafes",5.0,2,,cozy,,,,3
ZlLT74kmbvSjIvRfHlzDfA,Starbucks,"Coffee & Tea, Cafes",3.0,3,$,,,,,0
Rtif0YuZduVXiQlLB-DOzg,Hadis Café,"Cafes, Bars, Coffee & Tea",3.3,3,$$,,,,,5
ozpvxT-svohZubfxQS8zXA,CoffeeQueen,"Juice Bars & Smoothies, Cafes, Breakfast & Brunch",2.9,8,$$,,,,,5
OpMziNcrFKtEYxgALm3Q_g,Hubbly Bubbly,"Coffee & Tea, Tea Rooms, Juice Bars & Smoothies",5.0,1,,,,,,3
mY8JIKJHnzbJBnFoEMgHZQ,Impact Roasters,"Coffee Roasteries, Cafes",5.0,5,$,,,,,0
H7vnWngQ6k7Dp73Jpj9Xrw,Godthåbskonditoriet,"Bakeries, Patisserie/Cake Shop",4.0,4,$$,,,,,5
QcO8BhlW0_YFi9yhykSYCw,IceQueen,"Ice Cream & Frozen Yogurt, Coffee & Tea, Juice Bars & Smoothies",3.0,7,$$,,,,,5
neacr5cYzz5mDcbd6ga7Hg,Te Amo,Tea Rooms,4.0,1,$,,,,,0
W6kTqepL8pNYHRHMgybOfg,Peter Beier Chokolade,"Chocolatiers & Shops, Bakeries",4.3,4,$$$,,,,,2
k17GqXMJWXkY2TOc3gXpUA,Vores Brød,Bakeries,4.6,9,$$,,,,,3
zxNcQEAk6R4Xwh9OLOG9Kg,MB Steak House Pizza & Cafe,"Steakhouses, Cafes, Pizza",4.0,1,,,,,,5
4jp0LtYTYKc83jCSqMzCPA,Riccos Kaffebar,"Coffee Roasteries, Coffee & Tea",4.3,8,$,,,,,0
DX1lIcLVJa1fO6gSPwaSCA,Holm's Café,"Cafes, Breakfast & Brunch",2.7,3,$,,,,,0
vpTuivh1QOUXKGJB5PkMiw,Kaffeværket,"Coffee & Tea, Cafes",3.6,7,$$,cozy,,,,5
p3R_eceY-_zKRTNQIKV-Qw,Dalgas Have - Copenhagen Business School,"Colleges & Universities, Coffee & Tea",3.7,3,$$,,,,,5
KJOuKL-Bd7Qg56_P_voJMA,Krumme & Co,"Bakeries, Candy Stores",3.6,5,$$,,,,,5
nqdkRybAWkoX17TPmy9RzQ,Engelhardt,Bakeries,4.0,3,,,,,,5
5V6gBZ3y-RzrhRlmPCtH4A,Café På Hjørnet,"Dive Bars, Coffee & Tea, Cafes",4.0,3,,,,,,5
zc72CD34LnHm4NJPik_qgw,Emmerys,"Bakeries, Sandwiches",3.7,6,$$$,,,,,2
9OAiMKxKQqA5g6aJj2z4Jg,Aster,"Cafes, Vegan",3.5,2,,,,,,5
LxjUaWB63OMSr94kF7tkGQ,Café Juicy,"Cafes, Sandwiches, Juice Bars & Smoothies",4.0,1,,,,,,5
SGqE7VmQXLIXRLIZ0w_Cew,Joe & The Juice,"Cafes, Sandwiches, Juice Bars & Smoothies",3.7,10,$,,,,,0
EKYOPq2nlchAsLa1aImHMw,Café Grækenlandsvej,Cafes,5.0,2,$,,,,,0
4bzk5S50TVF290eKV9Pjqw,MJ Coffee,"Coffee & Tea, Cafes",3.1,34,$$,,,,,5
cxTmz837SQlvgguXPabjuQ,Natur Tørst,"Cafes, Fruits & Veggies, Juice Bars & Smoothies",4.7,7,$,,,,,0
AHGmCj2GxIqRNDaXoHoOIQ,Cafe Under Elmene,"Bars, Coffee & Tea, Cafes",3.5,22,$$,,,,,5
vJJ48KAAhyLt9Ibtr_k3EA,Wecycle Copenhagen,"Bike Shop, Cafes",4.5,4,$$,,,,,3
FgowVeBwCEvZiHxgBRH3cw,Kaffadeli,"Coffee & Tea, Cafes",0.0,0,,,,,,4
q8Zdnyu4l_az04b_nxT38Q,Kafe Kys,Cafes,3.8,19,$,,,,,0
z7oX73b5K7yY2goYHJFelw,Orango Coffee,Cafes,4.5,8,$,,,,,0
yMCVS-JNpreYRzGdIlQESw,Wulff og Konstali Food Shop,"Bakeries, Breakfast & Brunch, Cafes",4.2,82,$,,,,,6
8rczEYJFaoieOt0WwvV57w,Forsamlingshuset Operaen,"Dive Bars, Coffee & Tea, Music Venues, Restaurants",4.3,4,$,,,,,0
u1O_f6ZScBWnKBIAyXEX8w,Månefiskeren,"Coffee & Tea, Cafes",4.1,9,$,,,,,0
yP-S4rZd_63qU9L3KywGfg,Chill-ee,"Sandwiches, Cafes",5.0,5,,cozy,,,,3
qUxZ4QzGLK6GS93WlmGA-Q,Amadeus,"Coffee & Tea, Bakeries, Cafes",3.8,13,$$,,,,,5
mhCeEn6m6YD-lW-0Zbag6Q,Cafe Oven Vande,"Cafes, Coffee & Tea, Beer, Wine & Spirits",2.7,21,$$,,,,,5
sfvN2ZYKRp5pd8VwncGA2A,ReTREAT,Cafes,4.2,5,$,,,,,0
JHGJVo2jNoaISbD9AOy0Dw,Café Blå Time,"Cafes, Coffee & Tea",4.0,13,$$,,,,,5
MniAPQJoFtnmpb-3216bYQ,Tak For Kaffe,Cafes,4.0,14,$,,,,,0
Obi4FxA_33AQI4GjJgr74Q,No. 11,Cafes,3.7,11,$$,,,,,5
e-61Zm0tMWlrrdCjXlHkLg,The Corner at 108,"Bakeries, Cafes",3.6,8,$$,,,,,5
XHoalSAZbz018nuCfPtBIw,Luftkastellet Ophelia,"Bars, Cafes, Music Venues",5.0,3,,,,,,3
FQV_vLM8-BxyL2isS20hrA,Cub Coffee Bar,"Coffee & Tea, Coffee Roasteries",4.3,4,$,,,,,0
nrKSLgD2lXI8K-qjoI7bng,The Nomad and the Bean,"Cafes, Coffee Roasteries",5.0,6,,cozy,,,,3
Ry-RC5DDu9Ql62SIMD6uoA,Kaf' Bar 9,"Coffee & Tea, Cafes, Sandwiches",4.0,20,$,cozy,,,,0
RLHupnMALQc0sLXVryge1Q,Kafferiet,"Coffee & Tea, Cafes",4.8,4,$,cozy,,,,0
j9vqKsKTueVWTUA5aud3Ew,K96,"Salad, Coffee & Tea, Sandwiches",4.3,6,$$,,,,,3
ERLaIS0C20_Ov55JUBI4YQ,Analog,Cafes,4.4,5,$,,,,,0
_0ZR-E6fFBI3togPFBgzCA,Dessertdragens Kageværksted,"Bakeries, Desserts",4.5,8,$$$,,,,,2
DWHWrI-alm85EHXJYYAoqg,Lagkagehuset,Bakeries,4.0,30,$$,,,,,5
pmvk-FYYpIF3XVzpDPhKDA,Cafe Leo,"Cafes, Italian",3.7,10,$,,,,,0
LJELklcFTsfSzW-IxUua7w,Espresso House,Cafes,3.7,18,$,cozy,,,,0
NKRNgRG6LnPCSXsA9W57OQ,Kontiki Bar,"Coffee & Tea, Cafes",2.0,1,$$$,,,,,2
cyTbsCml0nPhjBnE5p6B8w,Kafferiet,Cafes,4.0,8,$,,,,,0
YZaxKxpkOLQMi-P8ccVKrA,The Packhouse,"Cafes, Breakfast & Brunch",4.6,5,,cozy,,,,3
ccuDhSdGU3hfP5p3DMCHAw,Silver Streak Coffee Club,Cafes,3.0,3,$,,,,,0
tfY6Ho3rO9KyQDZId2UAFQ,Sofie Kælderen,"Jazz & Blues, Dive Bars, Cafes",3.8,8,$,cozy,,,,0
6CGmp9Yk8brpIGPWU5r7PA,Holm's Bager,Bakeries,3.3,9,$,,,,,0
mW4xlK8PqI1QuIyZBYOdzQ,Hoppes Café & Bar,"Cafes, Cocktail Bars",2.8,33,$,,,,,0
D9GzTfjYwZedreREtS_Ceg,Café Spicy Kitchen,"Indian, Pakistani, Cafes",3.3,19,$,,,,,0
bFBXHU9ntmW8oZxm5srrJw,Sunshine Bakery,"Bakeries, Convenience Stores",3.6,5,$,,,,,0
-RuT5X850z3Okv2Yuia6zQ,Frenchy,"French, Cafes, Breakfast & Brunch",3.9,16,$$,,,,,5
MbPtrcP82IT7icSFtjBliQ,Coffee Room,"Coffee & Tea, Breakfast & Brunch, Cafes",3.7,20,$,,,,,0
nTOXagqj9qOmekBKCJTkNQ,Joe & The Juice,"Juice Bars & Smoothies, Cafes",4.0,3,,,,,,5
GSl-inRBRlaZP7Olcn-PKQ,Café Victor,"Bars, Cafes, Coffee & Tea",3.3,41,$$$,,,,,2
jOR99-hN2Kp5RnY0Ktr8Qg,Krôyers,Cafes,4.0,5,,,,,,5
NUs_YVTTto34EgBQcinuZg,Resso Espressobar,"Coffee & Tea, Cafes",4.3,7,$,,,,,0
ulUw8KJwkB0K_36lHVSMXQ,Happy Cup,"Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt",4.5,2,,,,,,3
ViNb6YlPi4gumKz7lY9v3Q,Joe & The Juice,"Cafes, Juice Bars & Smoothies",4.0,1,,,,,,5
H7Uh33foR--F7EdZ88JyoQ,Meyers Deli,"Cafes, Delis, Bakeries",3.2,18,$,,,,,0
dfn3AJv20bv_gK4NqagC_Q,Marble Church Café,"Cafes, Juice Bars & Smoothies, Breakfast & Brunch",5.0,1,,,,,,3
tlZBn_QmD6q_dwLOR-_faQ,Espresso House,Cafes,4.5,2,,,,,,3
Y5iGYyaL1XkAvbv1nodvyw,Cafe Europa 1989,"Cafes, Coffee & Tea, Bars",3.2,59,$$,,,,,6
4ElB-qBWytF-mDzL8RQdKA,Kompa'9,"Breakfast & Brunch, Cafes",4.3,56,$,,,,,6
vox1A9-xVbxTm-5fs_pF7Q,Café G,"Cafes, Modern European, Breakfast & Brunch",3.3,30,$$,,,,,5
sPg-ri76kcnoAohx5XYZlQ,Cafe Rabes Have,"Danish, Cafes",4.4,9,$,,,,,0
oIIXJgtP23of0HsYZ8dDzw,Nespresso,"Coffee & Tea, Cafes",4.0,17,$$$,,,,,2
jlrm_wj5-NHbRS_fmfxECw,Studenterhuset,"Arts & Entertainment, Cafes, Bars",3.3,31,$,cozy,,,,0
e1Ajai24UAt2VUIQ51GifA,Joe & The Juice,"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",3.2,21,$$,,,,,5
Z-AKriWA40P6X6UbbLNFDA,Café Paris,"Breakfast & Brunch, Bagels, Cafes",5.0,1,,,,,,3
o85kK2jYE8ILADGBif6Ckw,August B,Cafes,3.7,3,$,,,,,0
qByXgaN_64t8Xfug601rmQ,Zalt,"Breakfast & Brunch, Cafes",3.0,29,$$,cozy,,,,5
E7Ojuaps7fl1aQ445A_58Q,Cafe Dalle Valle,"Cafes, Breakfast & Brunch, Buffets",2.5,74,$,,,,,6
7Lyomq5QTfmTIeRupCchcw,Cafe Ørstrup,"Open Sandwiches, Coffee & Tea, Danish",4.0,4,,cozy,,,,5
TD4f52PTWIrCOyBYzA2xbA,Alice Ice Cream & Coffee,"Coffee & Tea, Ice Cream & Frozen Yogurt",3.8,9,$$,cozy,,,,5
g63fypAg_MyAUe2uLQ4Vjw,Toldbodens Juice og Grønt,"Salad, Cafes, Juice Bars & Smoothies",4.0,2,,,,,,5
_N3FGrtmFwbm7JYGb_nGEA,Riccos Kaffebar,"Cafes, Coffee & Tea",4.0,7,$,,,,,0
bEdvvXGhswlw235sN0Purw,Holm's Bager,"Cafes, Bakeries, Coffee & Tea",3.5,24,$,,,,,0
iXurgM1VAO8eRfMCBdk39g,Rooty,Cafes,4.3,3,,,,,,3
bV1M3GCyjRKUbjcCreWHJQ,Vigerslev Kro,"Coffee & Tea, Real Estate",0.0,0,,,,,,4
sx_n7TMcwYNxGEob7eGXlQ,Dream Team Valby,Bakeries,0.0,0,,,,,,4
3ijMLE1Y9FIfTcaJplLwMw,Café Phenix,"Cafes, Coffee & Tea, Bars",2.5,19,$$,,,,,5
cFWdz895qQBj2rJCqkLG0Q,Impact Roasters,"Cafes, Coffee Roasteries",5.0,1,,,,,,3
d3JDZGjhUucaEgzCTibTtQ,Coffi,Cafes,5.0,2,,cozy,,,,3
NudfkqjAdZP1A3W8HhOSOQ,Coffee Empire,"Juice Bars & Smoothies, Cafes",3.5,8,$,,,,,0
HCbJgXir67HdLc4meCOhQQ,Joe & the Juice,"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",3.5,2,$,,,,,0
h9e2ncEIoGhwHxWX75pGkw,Alle'konditoriet,Bakeries,2.0,4,$,,,,,0
afAgESTj4NtyyR-9aMys_A,Cafe Ciré,"Bars, Cafes, Coffee & Tea",2.8,19,$$,,,,,5
LoAdCCrtKAwHwxCVrbMG7g,Musik Conditoriet,"Patisserie/Cake Shop, Coffee & Tea, Bakeries",3.3,6,$$,,,,,5
V3kc4zqGG65LV339CNXZWg,Café Emil,"Cafes, Burgers, Mexican",2.4,15,$$,,,,,5
BzTDdvgQEMgEHRA22V62NA,Mosters Te & Kage,"Cafes, Tea Rooms",5.0,2,,,,,,3
AuHUsoaRQlOz7Cvd0U6LNA,Emmerys,Bakeries,4.0,1,$$,,,,,5
CNNfP__tWZ2LVaKTL02iQg,Midt Cafe & Restaurant,"Burgers, Breakfast & Brunch, Cafes",3.0,1,,,,,,5
mksUQDXbyO4f-SHonEPRUg,Cafe Asta Hotel Fy og Bi,"Hotels, Cafes, Beer, Wine & Spirits",2.3,4,$$$,,,,,2
_oOd35cRGfePVKq69_BI0g,Cafe Sommerfuglen,"Coffee & Tea, Lounges, Cafes",3.0,5,,,,,,5
db5SVUL3VEQ68d5pJsl9JQ,Rallys,"Cafes, Sandwiches, Breakfast & Brunch",3.9,11,$,,,,,0
wBgpyrmIthFlVGQcCNHUxQ,Kazims,"Coffee & Tea, Cafes",0.0,0,,,,,,4
7RKvzV6pbq6-aLrzBx5Aag,ristorante avanti,"Cafes, Italian, Coffee & Tea",2.8,5,$,,,,,0
sXqqSkhPV04xq3vTSYwMOg,Cafe Casual,"Cafes, Hookah Bars",0.0,0,,,,,,4
fAka1B4S0r8AHb_q-pdSjw,Mæt Café,"Cafes, Coffee & Tea",2.0,2,,,,,,5
YzzRXKVca5aHOar4z7nhhg,Lantz Food,"Bakeries, Restaurants",0.0,0,,,,,,4
MzmjewhpawKQ5nsxUegeDQ,Lisa Jensen,Bakeries,0.0,0,,,,,,4
2SXoMdnz4bkLv4OATAq9tg,Bagerdygtigt Valby,Bakeries,5.0,1,,,,,,3
eBTPUoV-elrEQQeeJfo4qg,COFFI Cph,Cafes,0.0,0,,,,,,4
xH_BfB_uDmV2Nq9gYj_uvA,Valby Kulturhus,"Coffee & Tea, Cafes",0.0,0,,,,,,4
MbwsRljNqbdnuvGXvVAUfw,Lulus Kaffebar,"Cafes, Danish",4.0,1,,cozy,,,,5
5T2lbJ3VMB_dxdGGqtMALw,Espresso House,Cafes,0.0,0,,,,,,4
qk4TlAYKfJJs-lvILR4nmw,Lifli Konfekture,Bakeries,0.0,0,,,,,,4
6QTgzfLsFM-swtOoF0mIOA,Cafe Cunst,"Coffee & Tea, Cafes",0.0,0,,,,,,4
4VuRZcqGQnNmGT4yw81-Mw,Lagkagehuset,Bakeries,4.5,2,$$,,,,,3
ZpF4Rz8eCaVOvXcEfV_pTA,Gimme Coffee,"Cafes, Coffee & Tea",4.0,2,,,,,,5
vkDyVuU6vtK-Fp2WXPWvoA,Cafe Phister,Cafes,3.3,9,$,cozy,,,,0
GVAQJiW9IQE3-f9tE5rEzw,Café Staalvand,"Cafes, Coffee & Tea, Sandwiches",3.4,31,$,,,,,0
